,0,1,2,3,4,5,6,7,8,9,10,11
24795,,X,,,O,X,,,,O,0,6
24796,,X,,,O,X,O,,,X,2,3
24797,,X,,X,O,X,O,,,O,0,0
24798,O,X,,X,O,X,O,,,X,2,2
24799,O,X,X,X,O,X,O,,,O,0,7
24800,O,X,X,X,O,X,O,O,,X,2,8
24801,,,,,,,,,,X,1,5
24802,,,,,,X,,,,O,1,6
24803,,,,,,X,O,,,X,1,0
24804,X,,,,,X,O,,,O,1,8
24805,X,,,,,X,O,,O,X,1,2
24806,X,,X,,,X,O,,O,O,1,1
24807,X,O,X,,,X,O,,O,X,1,4
24808,X,O,X,,X,X,O,,O,O,1,3
24809,X,O,X,O,X,X,O,,O,X,1,7
24810,,,,,,,,,,X,1,6
24811,,,,,,,X,,,O,1,4
24812,,,,,O,,X,,,X,1,3
24813,,,,X,O,,X,,,O,1,8
24814,,,,X,O,,X,,O,X,1,5
24815,,,,X,O,X,X,,O,O,1,1
24816,,O,,X,O,X,X,,O,X,1,2
24817,,O,X,X,O,X,X,,O,O,1,0
24818,O,O,X,X,O,X,X,,O,X,1,7
24819,,,,,,,,,,X,1,3
24820,,,,X,,,,,,O,1,5
24821,,,,X,,O,,,,X,1,0
24822,X,,,X,,O,,,,O,1,6
24823,X,,,X,,O,O,,,X,1,2
24824,X,,X,X,,O,O,,,O,1,1
24825,X,O,X,X,,O,O,,,X,1,7
24826,X,O,X,X,,O,O,X,,O,1,4
24827,X,O,X,X,O,O,O,X,,X,1,8
24828,,,,,,,,,,X,0,5
24829,,,,,,X,,,,O,2,7
24830,,,,,,X,,O,,X,0,0
24831,X,,,,,X,,O,,O,2,4
24832,X,,,,O,X,,O,,X,0,2
24833,X,,X,,O,X,,O,,O,2,8
24834,X,,X,,O,X,,O,O,X,0,6
24835,X,,X,,O,X,X,O,O,O,2,1
24836,,,,,,,,,,X,0,4
24837,,,,,X,,,,,O,2,2
24838,,,O,,X,,,,,X,0,8
24839,,,O,,X,,,,X,O,2,1
24840,,O,O,,X,,,,X,X,0,7
24841,,O,O,,X,,,X,X,O,2,0
24842,,,,,,,,,,X,2,1
24843,,X,,,,,,,,O,0,2
24844,,X,O,,,,,,,X,2,6
24845,,X,O,,,,X,,,O,0,4
24846,,X,O,,O,,X,,,X,2,8
24847,,X,O,,O,,X,,X,O,0,0
24848,O,X,O,,O,,X,,X,X,2,5
24849,O,X,O,,O,X,X,,X,O,0,3
24850,O,X,O,O,O,X,X,,X,X,2,7
24851,,,,,,,,,,X,2,8
24852,,,,,,,,,X,O,0,6
24853,,,,,,,O,,X,X,2,0
24854,X,,,,,,O,,X,O,0,5
24855,X,,,,,O,O,,X,X,2,4
24856,,,,,,,,,,X,2,4
24857,,,,,X,,,,,O,0,0
24858,O,,,,X,,,,,X,2,2
24859,O,,X,,X,,,,,O,0,1
24860,O,O,X,,X,,,,,X,2,6
24861,,,,,,,,,,X,1,7
24862,,,,,,,,X,,O,1,0
24863,O,,,,,,,X,,X,1,3
24864,O,,,X,,,,X,,O,1,5
24865,O,,,X,,O,,X,,X,1,1
24866,O,X,,X,,O,,X,,O,1,4
24867,O,X,,X,O,O,,X,,X,1,2
24868,O,X,X,X,O,O,,X,,O,1,6
24869,O,X,X,X,O,O,O,X,,X,1,8
24870,,,,,,,,,,X,1,3
24871,,,,X,,,,,,O,1,7
24872,,,,X,,,,O,,X,1,8
24873,,,,X,,,,O,X,O,1,4
24874,,,,X,O,,,O,X,X,1,1
24875,,X,,X,O,,,O,X,O,1,0
24876,O,X,,X,O,,,O,X,X,1,5
24877,O,X,,X,O,X,,O,X,O,1,2
24878,O,X,O,X,O,X,,O,X,X,1,6
24879,,,,,,,,,,X,2,3
24880,,,,X,,,,,,O,0,8
24881,,,,X,,,,,O,X,2,0
24882,X,,,X,,,,,O,O,0,5
24883,X,,,X,,O,,,O,X,2,2
24884,X,,X,X,,O,,,O,O,0,4
24885,X,,X,X,O,O,,,O,X,2,1
24886,,,,,,,,,,X,0,8
24887,,,,,,,,,X,O,2,1
24888,,O,,,,,,,X,X,0,2
24889,,O,X,,,,,,X,O,2,4
24890,,O,X,,O,,,,X,X,0,0
24891,X,O,X,,O,,,,X,O,2,3
24892,X,O,X,O,O,,,,X,X,0,7
24893,X,O,X,O,O,,,X,X,O,2,5
24894,,,,,,,,,,X,2,2
24895,,,X,,,,,,,O,0,7
24896,,,X,,,,,O,,X,2,8
24897,,,X,,,,,O,X,O,0,3
24898,,,X,O,,,,O,X,X,2,1
24899,,X,X,O,,,,O,X,O,0,0
24900,O,X,X,O,,,,O,X,X,2,6
24901,O,X,X,O,,,X,O,X,O,0,5
24902,O,X,X,O,,O,X,O,X,X,2,4
24903,,,,,,,,,,X,2,7
24904,,,,,,,,X,,O,0,6
24905,,,,,,,O,X,,X,2,8
24906,,,,,,,O,X,X,O,0,1
24907,,O,,,,,O,X,X,X,2,5
24908,,O,,,,X,O,X,X,O,0,3
24909,,O,,O,,X,O,X,X,X,2,0
24910,X,O,,O,,X,O,X,X,O,0,4
24911,X,O,,O,O,X,O,X,X,X,2,2
24912,,,,,,,,,,X,1,3
24913,,,,X,,,,,,O,1,6
24914,,,,X,,,O,,,X,1,7
24915,,,,X,,,O,X,,O,1,5
24916,,,,X,,O,O,X,,X,1,1
24917,,X,,X,,O,O,X,,O,1,4
24918,,X,,X,O,O,O,X,,X,1,8
24919,,X,,X,O,O,O,X,X,O,1,2
24920,,X,O,X,O,O,O,X,X,X,1,0
24921,,,,,,,,,,X,1,2
24922,,,X,,,,,,,O,1,4
24923,,,X,,O,,,,,X,1,7
24924,,,X,,O,,,X,,O,1,1
24925,,O,X,,O,,,X,,X,1,0
24926,X,O,X,,O,,,X,,O,1,3
24927,X,O,X,O,O,,,X,,X,1,5
24928,X,O,X,O,O,X,,X,,O,1,8
24929,X,O,X,O,O,X,,X,O,X,1,6
24930,,,,,,,,,,X,0,2
24931,,,X,,,,,,,O,2,6
24932,,,X,,,,O,,,X,0,4
24933,,,X,,X,,O,,,O,2,5
24934,,,X,,X,O,O,,,X,0,0
24935,X,,X,,X,O,O,,,O,2,7
24936,X,,X,,X,O,O,O,,X,0,3
24937,X,,X,X,X,O,O,O,,O,2,8
24938,,,,,,,,,,X,2,3
24939,,,,X,,,,,,O,0,5
24940,,,,X,,O,,,,X,2,7
24941,,,,X,,O,,X,,O,0,0
24942,O,,,X,,O,,X,,X,2,2
24943,O,,X,X,,O,,X,,O,0,6
24944,O,,X,X,,O,O,X,,X,2,1
24945,O,X,X,X,,O,O,X,,O,0,8
24946,O,X,X,X,,O,O,X,O,X,2,4
24947,,,,,,,,,,X,1,0
24948,X,,,,,,,,,O,1,7
24949,X,,,,,,,O,,X,1,1
24950,X,X,,,,,,O,,O,1,2
24951,X,X,O,,,,,O,,X,1,6
24952,X,X,O,,,,X,O,,O,1,8
24953,X,X,O,,,,X,O,O,X,1,5
24954,X,X,O,,,X,X,O,O,O,1,3
24955,X,X,O,O,,X,X,O,O,X,1,4
24956,,,,,,,,,,X,2,0
24957,X,,,,,,,,,O,0,8
24958,X,,,,,,,,O,X,2,7
24959,X,,,,,,,X,O,O,0,3
24960,X,,,O,,,,X,O,X,2,5
24961,X,,,O,,X,,X,O,O,0,2
24962,X,,O,O,,X,,X,O,X,2,4
24963,X,,O,O,X,X,,X,O,O,0,6
24964,X,,O,O,X,X,O,X,O,X,2,1
24965,,,,,,,,,,X,1,8
24966,,,,,,,,,X,O,1,6
24967,,,,,,,O,,X,X,1,1
24968,,X,,,,,O,,X,O,1,2
24969,,X,O,,,,O,,X,X,1,3
24970,,X,O,X,,,O,,X,O,1,0
24971,O,X,O,X,,,O,,X,X,1,5
24972,O,X,O,X,,X,O,,X,O,1,4
24973,O,X,O,X,O,X,O,,X,X,1,7
24974,,,,,,,,,,X,2,1
24975,,X,,,,,,,,O,0,2
24976,,X,O,,,,,,,X,2,8
24977,,X,O,,,,,,X,O,0,3
24978,,X,O,O,,,,,X,X,2,6
24979,,X,O,O,,,X,,X,O,0,7
24980,,X,O,O,,,X,O,X,X,2,4
24981,,X,O,O,X,,X,O,X,O,0,5
24982,,X,O,O,X,O,X,O,X,X,2,0
24983,,,,,,,,,,X,2,2
24984,,,X,,,,,,,O,0,4
24985,,,X,,O,,,,,X,2,6
24986,,,X,,O,,X,,,O,0,0
24987,O,,X,,O,,X,,,X,2,8
24988,O,,X,,O,,X,,X,O,0,3
24989,O,,X,O,O,,X,,X,X,2,5
24990,,,,,,,,,,X,2,0
24991,X,,,,,,,,,O,0,4
24992,X,,,,O,,,,,X,2,3
24993,X,,,X,O,,,,,O,0,2
24994,X,,O,X,O,,,,,X,2,5
24995,X,,O,X,O,X,,,,O,0,8
24996,X,,O,X,O,X,,,O,X,2,6
24997,,,,,,,,,,X,0,4
24998,,,,,X,,,,,O,2,7
24999,,,,,X,,,O,,X,0,2
25000,,,X,,X,,,O,,O,2,8
25001,,,X,,X,,,O,O,X,0,0
25002,X,,X,,X,,,O,O,O,2,5
25003,X,,X,,X,O,,O,O,X,0,3
25004,X,,X,X,X,O,,O,O,O,2,6
25005,,,,,,,,,,X,2,0
25006,X,,,,,,,,,O,0,3
25007,X,,,O,,,,,,X,2,2
25008,X,,X,O,,,,,,O,0,8
25009,X,,X,O,,,,,O,X,2,6
25010,X,,X,O,,,X,,O,O,0,1
25011,X,O,X,O,,,X,,O,X,2,4
25012,,,,,,,,,,X,2,0
25013,X,,,,,,,,,O,0,6
25014,X,,,,,,O,,,X,2,3
25015,X,,,X,,,O,,,O,0,5
25016,X,,,X,,O,O,,,X,2,8
25017,X,,,X,,O,O,,X,O,0,7
25018,X,,,X,,O,O,O,X,X,2,4
25019,,,,,,,,,,X,2,0
25020,X,,,,,,,,,O,0,4
25021,X,,,,O,,,,,X,2,3
25022,X,,,X,O,,,,,O,0,2
25023,X,,O,X,O,,,,,X,2,7
25024,X,,O,X,O,,,X,,O,0,5
25025,X,,O,X,O,O,,X,,X,2,6
25026,,,,,,,,,,X,0,2
25027,,,X,,,,,,,O,2,8
25028,,,X,,,,,,O,X,0,0
25029,X,,X,,,,,,O,O,2,4
25030,X,,X,,O,,,,O,X,0,7
25031,X,,X,,O,,,X,O,O,2,5
25032,X,,X,,O,O,,X,O,X,0,6
25033,X,,X,,O,O,X,X,O,O,2,3
25034,,,,,,,,,,X,2,3
25035,,,,X,,,,,,O,0,5
25036,,,,X,,O,,,,X,2,2
25037,,,X,X,,O,,,,O,0,8
25038,,,X,X,,O,,,O,X,2,7
25039,,,X,X,,O,,X,O,O,0,6
25040,,,X,X,,O,O,X,O,X,2,0
25041,X,,X,X,,O,O,X,O,O,0,4
25042,X,,X,X,O,O,O,X,O,X,2,1
25043,,,,,,,,,,X,2,7
25044,,,,,,,,X,,O,0,3
25045,,,,O,,,,X,,X,2,6
25046,,,,O,,,X,X,,O,0,4
25047,,,,O,O,,X,X,,X,2,8
25048,,,,,,,,,,X,1,6
25049,,,,,,,X,,,O,1,8
25050,,,,,,,X,,O,X,1,2
25051,,,X,,,,X,,O,O,1,0
25052,O,,X,,,,X,,O,X,1,1
25053,O,X,X,,,,X,,O,O,1,3
25054,O,X,X,O,,,X,,O,X,1,7
25055,O,X,X,O,,,X,X,O,O,1,4
25056,O,X,X,O,O,,X,X,O,X,1,5
25057,,,,,,,,,,X,2,2
25058,,,X,,,,,,,O,0,8
25059,,,X,,,,,,O,X,2,7
25060,,,X,,,,,X,O,O,0,4
25061,,,X,,O,,,X,O,X,2,0
25062,X,,X,,O,,,X,O,O,0,5
25063,X,,X,,O,O,,X,O,X,2,1
25064,,,,,,,,,,X,2,8
25065,,,,,,,,,X,O,0,1
25066,,O,,,,,,,X,X,2,3
25067,,O,,X,,,,,X,O,0,2
25068,,O,O,X,,,,,X,X,2,5
25069,,O,O,X,,X,,,X,O,0,7
25070,,O,O,X,,X,,O,X,X,2,4
25071,,,,,,,,,,X,2,6
25072,,,,,,,X,,,O,0,5
25073,,,,,,O,X,,,X,2,0
25074,X,,,,,O,X,,,O,0,8
25075,X,,,,,O,X,,O,X,2,3
25076,,,,,,,,,,X,0,5
25077,,,,,,X,,,,O,2,6
25078,,,,,,X,O,,,X,0,2
25079,,,X,,,X,O,,,O,2,3
25080,,,X,O,,X,O,,,X,0,1
25081,,X,X,O,,X,O,,,O,2,0
25082,,,,,,,,,,X,0,2
25083,,,X,,,,,,,O,2,3
25084,,,X,O,,,,,,X,0,7
25085,,,X,O,,,,X,,O,2,0
25086,O,,X,O,,,,X,,X,0,5
25087,O,,X,O,,X,,X,,O,2,6
25088,,,,,,,,,,X,2,2
25089,,,X,,,,,,,O,0,0
25090,O,,X,,,,,,,X,2,5
25091,O,,X,,,X,,,,O,0,8
25092,O,,X,,,X,,,O,X,2,4
25093,O,,X,,X,X,,,O,O,0,1
25094,O,O,X,,X,X,,,O,X,2,7
25095,O,O,X,,X,X,,X,O,O,0,6
25096,O,O,X,,X,X,O,X,O,X,2,3
25097,,,,,,,,,,X,2,0
25098,X,,,,,,,,,O,0,1
25099,X,O,,,,,,,,X,2,6
25100,X,O,,,,,X,,,O,0,8
25101,X,O,,,,,X,,O,X,2,4
25102,X,O,,,X,,X,,O,O,0,2
25103,X,O,O,,X,,X,,O,X,2,5
25104,X,O,O,,X,X,X,,O,O,0,7
25105,X,O,O,,X,X,X,O,O,X,2,3
25106,,,,,,,,,,X,2,0
25107,X,,,,,,,,,O,0,7
25108,X,,,,,,,O,,X,2,5
25109,X,,,,,X,,O,,O,0,1
25110,X,O,,,,X,,O,,X,2,6
25111,X,O,,,,X,X,O,,O,0,3
25112,X,O,,O,,X,X,O,,X,2,2
25113,X,O,X,O,,X,X,O,,O,0,8
25114,X,O,X,O,,X,X,O,O,X,2,4
25115,,,,,,,,,,X,2,1
25116,,X,,,,,,,,O,0,5
25117,,X,,,,O,,,,X,2,3
25118,,X,,X,,O,,,,O,0,4
25119,,X,,X,O,O,,,,X,2,8
25120,,X,,X,O,O,,,X,O,0,2
25121,,X,O,X,O,O,,,X,X,2,6
25122,,X,O,X,O,O,X,,X,O,0,7
25123,,X,O,X,O,O,X,O,X,X,2,0
25124,,,,,,,,,,X,1,6
25125,,,,,,,X,,,O,1,3
25126,,,,O,,,X,,,X,1,5
25127,,,,O,,X,X,,,O,1,8
25128,,,,O,,X,X,,O,X,1,7
25129,,,,O,,X,X,X,O,O,1,4
25130,,,,O,O,X,X,X,O,X,1,2
25131,,,X,O,O,X,X,X,O,O,1,1
25132,,O,X,O,O,X,X,X,O,X,1,0
25133,,,,,,,,,,X,2,4
25134,,,,,X,,,,,O,0,0
25135,O,,,,X,,,,,X,2,5
25136,O,,,,X,X,,,,O,0,6
25137,O,,,,X,X,O,,,X,2,3
25138,,,,,,,,,,X,0,0
25139,X,,,,,,,,,O,2,1
25140,X,O,,,,,,,,X,0,4
25141,X,O,,,X,,,,,O,2,7
25142,X,O,,,X,,,O,,X,0,5
25143,X,O,,,X,X,,O,,O,2,8
25144,X,O,,,X,X,,O,O,X,0,2
25145,X,O,X,,X,X,,O,O,O,2,6
25146,,,,,,,,,,X,2,7
25147,,,,,,,,X,,O,0,5
25148,,,,,,O,,X,,X,2,2
25149,,,X,,,O,,X,,O,0,3
25150,,,X,O,,O,,X,,X,2,4
25151,,,X,O,X,O,,X,,O,0,6
25152,,,X,O,X,O,O,X,,X,2,8
25153,,,X,O,X,O,O,X,X,O,0,1
25154,,O,X,O,X,O,O,X,X,X,2,0
25155,,,,,,,,,,X,2,2
25156,,,X,,,,,,,O,0,0
25157,O,,X,,,,,,,X,2,3
25158,O,,X,X,,,,,,O,0,6
25159,O,,X,X,,,O,,,X,2,5
25160,O,,X,X,,X,O,,,O,0,4
25161,O,,X,X,O,X,O,,,X,2,7
25162,O,,X,X,O,X,O,X,,O,0,1
25163,O,O,X,X,O,X,O,X,,X,2,8
25164,,,,,,,,,,X,2,1
25165,,X,,,,,,,,O,0,0
25166,O,X,,,,,,,,X,2,4
25167,O,X,,,X,,,,,O,0,5
25168,O,X,,,X,O,,,,X,2,6
25169,O,X,,,X,O,X,,,O,0,3
25170,O,X,,O,X,O,X,,,X,2,2
25171,,,,,,,,,,X,2,4
25172,,,,,X,,,,,O,0,6
25173,,,,,X,,O,,,X,2,1
25174,,X,,,X,,O,,,O,0,0
25175,O,X,,,X,,O,,,X,2,7
25176,,,,,,,,,,X,2,1
25177,,X,,,,,,,,O,0,5
25178,,X,,,,O,,,,X,2,2
25179,,X,X,,,O,,,,O,0,6
25180,,X,X,,,O,O,,,X,2,0
25181,,,,,,,,,,X,2,2
25182,,,X,,,,,,,O,0,5
25183,,,X,,,O,,,,X,2,3
25184,,,X,X,,O,,,,O,0,7
25185,,,X,X,,O,,O,,X,2,6
25186,,,X,X,,O,X,O,,O,0,1
25187,,O,X,X,,O,X,O,,X,2,4
25188,,,,,,,,,,X,0,8
25189,,,,,,,,,X,O,2,3
25190,,,,O,,,,,X,X,0,0
25191,X,,,O,,,,,X,O,2,1
25192,X,O,,O,,,,,X,X,0,6
25193,X,O,,O,,,X,,X,O,2,4
25194,X,O,,O,O,,X,,X,X,0,5
25195,X,O,,O,O,X,X,,X,O,2,7
25196,,,,,,,,,,X,2,2
25197,,,X,,,,,,,O,0,6
25198,,,X,,,,O,,,X,2,0
25199,X,,X,,,,O,,,O,0,5
25200,X,,X,,,O,O,,,X,2,3
25201,X,,X,X,,O,O,,,O,0,7
25202,X,,X,X,,O,O,O,,X,2,1
25203,,,,,,,,,,X,2,4
25204,,,,,X,,,,,O,0,1
25205,,O,,,X,,,,,X,2,6
25206,,O,,,X,,X,,,O,0,7
25207,,O,,,X,,X,O,,X,2,0
25208,X,O,,,X,,X,O,,O,0,2
25209,X,O,O,,X,,X,O,,X,2,5
25210,X,O,O,,X,X,X,O,,O,0,3
25211,X,O,O,O,X,X,X,O,,X,2,8
25212,,,,,,,,,,X,1,8
25213,,,,,,,,,X,O,1,0
25214,O,,,,,,,,X,X,1,1
25215,O,X,,,,,,,X,O,1,5
25216,O,X,,,,O,,,X,X,1,4
25217,O,X,,,X,O,,,X,O,1,6
25218,O,X,,,X,O,O,,X,X,1,2
25219,O,X,X,,X,O,O,,X,O,1,7
25220,O,X,X,,X,O,O,O,X,X,1,3
25221,,,,,,,,,,X,2,0
25222,X,,,,,,,,,O,0,7
25223,X,,,,,,,O,,X,2,4
25224,X,,,,X,,,O,,O,0,6
25225,X,,,,X,,O,O,,X,2,5
25226,X,,,,X,X,O,O,,O,0,3
25227,X,,,O,X,X,O,O,,X,2,8
25228,,,,,,,,,,X,0,1
25229,,X,,,,,,,,O,2,7
25230,,X,,,,,,O,,X,0,5
25231,,X,,,,X,,O,,O,2,6
25232,,X,,,,X,O,O,,X,0,0
25233,X,X,,,,X,O,O,,O,2,8
25234,,,,,,,,,,X,2,8
25235,,,,,,,,,X,O,0,3
25236,,,,O,,,,,X,X,2,1
25237,,X,,O,,,,,X,O,0,6
25238,,X,,O,,,O,,X,X,2,0
25239,X,X,,O,,,O,,X,O,0,7
25240,X,X,,O,,,O,O,X,X,2,4
25241,,,,,,,,,,X,1,1
25242,,X,,,,,,,,O,1,6
25243,,X,,,,,O,,,X,1,8
25244,,X,,,,,O,,X,O,1,0
25245,O,X,,,,,O,,X,X,1,3
25246,O,X,,X,,,O,,X,O,1,5
25247,O,X,,X,,O,O,,X,X,1,4
25248,O,X,,X,X,O,O,,X,O,1,7
25249,O,X,,X,X,O,O,O,X,X,1,2
25250,,,,,,,,,,X,2,1
25251,,X,,,,,,,,O,0,0
25252,O,X,,,,,,,,X,2,6
25253,O,X,,,,,X,,,O,0,3
25254,O,X,,O,,,X,,,X,2,7
25255,O,X,,O,,,X,X,,O,0,5
25256,O,X,,O,,O,X,X,,X,2,4
25257,,,,,,,,,,X,2,7
25258,,,,,,,,X,,O,0,0
25259,O,,,,,,,X,,X,2,8
25260,O,,,,,,,X,X,O,0,3
25261,O,,,O,,,,X,X,X,2,6
25262,,,,,,,,,,X,2,3
25263,,,,X,,,,,,O,0,2
25264,,,O,X,,,,,,X,2,6
25265,,,O,X,,,X,,,O,0,7
25266,,,O,X,,,X,O,,X,2,1
25267,,X,O,X,,,X,O,,O,0,8
25268,,X,O,X,,,X,O,O,X,2,5
25269,,X,O,X,,X,X,O,O,O,0,4
25270,,X,O,X,O,X,X,O,O,X,2,0
25271,,,,,,,,,,X,0,5
25272,,,,,,X,,,,O,2,2
25273,,,O,,,X,,,,X,0,4
25274,,,O,,X,X,,,,O,2,6
25275,,,O,,X,X,O,,,X,0,8
25276,,,O,,X,X,O,,X,O,2,0
25277,O,,O,,X,X,O,,X,X,0,1
25278,O,X,O,,X,X,O,,X,O,2,3
25279,,,,,,,,,,X,1,3
25280,,,,X,,,,,,O,1,1
25281,,O,,X,,,,,,X,1,2
25282,,O,X,X,,,,,,O,1,6
25283,,O,X,X,,,O,,,X,1,0
25284,X,O,X,X,,,O,,,O,1,5
25285,X,O,X,X,,O,O,,,X,1,4
25286,X,O,X,X,X,O,O,,,O,1,8
25287,X,O,X,X,X,O,O,,O,X,1,7
25288,,,,,,,,,,X,2,3
25289,,,,X,,,,,,O,0,6
25290,,,,X,,,O,,,X,2,4
25291,,,,X,X,,O,,,O,0,8
25292,,,,X,X,,O,,O,X,2,2
25293,,,X,X,X,,O,,O,O,0,1
25294,,O,X,X,X,,O,,O,X,2,7
25295,,O,X,X,X,,O,X,O,O,0,0
25296,O,O,X,X,X,,O,X,O,X,2,5
25297,,,,,,,,,,X,2,4
25298,,,,,X,,,,,O,0,0
25299,O,,,,X,,,,,X,2,5
25300,O,,,,X,X,,,,O,0,8
25301,O,,,,X,X,,,O,X,2,3
25302,,,,,,,,,,X,0,2
25303,,,X,,,,,,,O,2,6
25304,,,X,,,,O,,,X,0,0
25305,X,,X,,,,O,,,O,2,7
25306,X,,X,,,,O,O,,X,0,4
25307,X,,X,,X,,O,O,,O,2,1
25308,X,O,X,,X,,O,O,,X,0,5
25309,X,O,X,,X,X,O,O,,O,2,8
25310,,,,,,,,,,X,2,6
25311,,,,,,,X,,,O,0,3
25312,,,,O,,,X,,,X,2,1
25313,,X,,O,,,X,,,O,0,8
25314,,X,,O,,,X,,O,X,2,2
25315,,X,X,O,,,X,,O,O,0,5
25316,,X,X,O,,O,X,,O,X,2,0
25317,,,,,,,,,,X,1,5
25318,,,,,,X,,,,O,1,0
25319,O,,,,,X,,,,X,1,1
25320,O,X,,,,X,,,,O,1,4
25321,O,X,,,O,X,,,,X,1,3
25322,O,X,,X,O,X,,,,O,1,6
25323,O,X,,X,O,X,O,,,X,1,8
25324,O,X,,X,O,X,O,,X,O,1,2
25325,O,X,O,X,O,X,O,,X,X,1,7
25326,,,,,,,,,,X,2,6
25327,,,,,,,X,,,O,0,1
25328,,O,,,,,X,,,X,2,8
25329,,O,,,,,X,,X,O,0,2
25330,,O,O,,,,X,,X,X,2,4
25331,,O,O,,X,,X,,X,O,0,7
25332,,O,O,,X,,X,O,X,X,2,0
25333,,,,,,,,,,X,2,4
25334,,,,,X,,,,,O,0,0
25335,O,,,,X,,,,,X,2,2
25336,O,,X,,X,,,,,O,0,6
25337,O,,X,,X,,O,,,X,2,8
25338,O,,X,,X,,O,,X,O,0,7
25339,O,,X,,X,,O,O,X,X,2,5
25340,,,,,,,,,,X,2,0
25341,X,,,,,,,,,O,0,3
25342,X,,,O,,,,,,X,2,2
25343,X,,X,O,,,,,,O,0,6
25344,X,,X,O,,,O,,,X,2,1
25345,,,,,,,,,,X,1,6
25346,,,,,,,X,,,O,1,3
25347,,,,O,,,X,,,X,1,2
25348,,,X,O,,,X,,,O,1,8
25349,,,X,O,,,X,,O,X,1,7
25350,,,X,O,,,X,X,O,O,1,4
25351,,,X,O,O,,X,X,O,X,1,5
25352,,,X,O,O,X,X,X,O,O,1,0
25353,O,,X,O,O,X,X,X,O,X,1,1
25354,,,,,,,,,,X,2,2
25355,,,X,,,,,,,O,0,8
25356,,,X,,,,,,O,X,2,3
25357,,,X,X,,,,,O,O,0,4
25358,,,X,X,O,,,,O,X,2,0
25359,X,,X,X,O,,,,O,O,0,5
25360,X,,X,X,O,O,,,O,X,2,7
25361,X,,X,X,O,O,,X,O,O,0,6
25362,X,,X,X,O,O,O,X,O,X,2,1
25363,,,,,,,,,,X,2,6
25364,,,,,,,X,,,O,0,8
25365,,,,,,,X,,O,X,2,4
25366,,,,,X,,X,,O,O,0,1
25367,,O,,,X,,X,,O,X,2,2
25368,,,,,,,,,,X,2,3
25369,,,,X,,,,,,O,0,2
25370,,,O,X,,,,,,X,2,4
25371,,,O,X,X,,,,,O,0,7
25372,,,O,X,X,,,O,,X,2,5
25373,,,,,,,,,,X,1,3
25374,,,,X,,,,,,O,1,7
25375,,,,X,,,,O,,X,1,8
25376,,,,X,,,,O,X,O,1,5
25377,,,,X,,O,,O,X,X,1,2
25378,,,X,X,,O,,O,X,O,1,4
25379,,,X,X,O,O,,O,X,X,1,6
25380,,,X,X,O,O,X,O,X,O,1,0
25381,O,,X,X,O,O,X,O,X,X,1,1
25382,,,,,,,,,,X,0,7
25383,,,,,,,,X,,O,2,0
25384,O,,,,,,,X,,X,0,3
25385,O,,,X,,,,X,,O,2,1
25386,O,O,,X,,,,X,,X,0,4
25387,O,O,,X,X,,,X,,O,2,6
25388,O,O,,X,X,,O,X,,X,0,8
25389,O,O,,X,X,,O,X,X,O,2,2
25390,,,,,,,,,,X,1,7
25391,,,,,,,,X,,O,1,8
25392,,,,,,,,X,O,X,1,5
25393,,,,,,X,,X,O,O,1,2
25394,,,O,,,X,,X,O,X,1,4
25395,,,O,,X,X,,X,O,O,1,3
25396,,,O,O,X,X,,X,O,X,1,0
25397,X,,O,O,X,X,,X,O,O,1,1
25398,X,O,O,O,X,X,,X,O,X,1,6
25399,,,,,,,,,,X,2,8
25400,,,,,,,,,X,O,0,3
25401,,,,O,,,,,X,X,2,2
25402,,,X,O,,,,,X,O,0,6
25403,,,X,O,,,O,,X,X,2,7
25404,,,X,O,,,O,X,X,O,0,1
25405,,O,X,O,,,O,X,X,X,2,5
25406,,,,,,,,,,X,0,2
25407,,,X,,,,,,,O,2,5
25408,,,X,,,O,,,,X,0,7
25409,,,X,,,O,,X,,O,2,3
25410,,,X,O,,O,,X,,X,0,1
25411,,X,X,O,,O,,X,,O,2,6
25412,,X,X,O,,O,O,X,,X,0,8
25413,,X,X,O,,O,O,X,X,O,2,4
25414,,,,,,,,,,X,2,4
25415,,,,,X,,,,,O,0,7
25416,,,,,X,,,O,,X,2,0
25417,X,,,,X,,,O,,O,0,8
25418,X,,,,X,,,O,O,X,2,3
25419,X,,,X,X,,,O,O,O,0,1
25420,X,O,,X,X,,,O,O,X,2,6
25421,,,,,,,,,,X,2,0
25422,X,,,,,,,,,O,0,4
25423,X,,,,O,,,,,X,2,6
25424,X,,,,O,,X,,,O,0,7
25425,X,,,,O,,X,O,,X,2,3
25426,,,,,,,,,,X,2,4
25427,,,,,X,,,,,O,0,1
25428,,O,,,X,,,,,X,2,2
25429,,O,X,,X,,,,,O,0,3
25430,,O,X,O,X,,,,,X,2,7
25431,,O,X,O,X,,,X,,O,0,0
25432,O,O,X,O,X,,,X,,X,2,5
25433,O,O,X,O,X,X,,X,,O,0,8
25434,O,O,X,O,X,X,,X,O,X,2,6
25435,,,,,,,,,,X,1,6
25436,,,,,,,X,,,O,1,3
25437,,,,O,,,X,,,X,1,5
25438,,,,O,,X,X,,,O,1,8
25439,,,,O,,X,X,,O,X,1,7
25440,,,,O,,X,X,X,O,O,1,4
25441,,,,O,O,X,X,X,O,X,1,0
25442,X,,,O,O,X,X,X,O,O,1,2
25443,X,,O,O,O,X,X,X,O,X,1,1
25444,,,,,,,,,,X,2,3
